,movie_id,genre_id,genre_name
2328,796,16,Romance
2329,796,6,Drama
2330,796,3,Comedy
2331,797,19,Sport
2332,797,6,Drama
2333,798,6,Drama
2334,798,17,Biography
2335,798,7,Action
2336,799,19,Sport
2337,799,6,Drama
2338,800,16,Romance
2339,800,6,Drama
2340,801,11,Historical
2341,801,10,History
2342,801,17,Biography
2343,801,6,Drama
2344,802,17,Biography
2345,802,6,Drama
2346,803,6,Drama
2347,803,3,Comedy
2348,804,8,Mystery
2349,804,1,Horror
2350,804,6,Drama
2351,804,5,Adventure
2352,805,1,Horror
2353,805,9,Sci-Fi
2354,805,2,Thriller
2355,806,14,Fantasy
2356,806,15,Family
2357,806,6,Drama
2358,806,5,Adventure
2359,807,14,Fantasy
2360,807,6,Drama
2361,807,3,Comedy
2362,808,15,Family
2363,808,4,Animation
2364,808,7,Action
2365,808,5,Adventure
2366,809,0,Crime
2367,809,17,Biography
2368,809,6,Drama
2369,810,2,Thriller
2370,810,1,Horror
2371,810,3,Comedy
2372,811,2,Thriller
2373,811,6,Drama
2374,812,4,Animation
2375,812,6,Drama
2376,812,17,Biography
2377,813,8,Mystery
2378,813,1,Horror
2379,813,7,Action
2380,813,2,Thriller
2381,814,16,Romance
2382,814,6,Drama
2383,815,0,Crime
2384,815,6,Drama
2385,816,0,Crime
2386,816,16,Romance
2387,816,2,Thriller
2388,816,6,Drama
2389,817,19,Sport
2390,817,17,Biography
2391,817,6,Drama
2392,818,19,Sport
2393,818,17,Biography
2394,818,6,Drama
2395,819,0,Crime
2396,819,2,Thriller
2397,819,7,Action
2398,820,11,Historical
2399,820,10,History
2400,820,17,Biography
2401,820,6,Drama
2402,821,16,Romance
2403,821,3,Comedy
2404,822,16,Romance
2405,822,6,Drama
2406,822,3,Comedy
2407,823,0,Crime
2408,823,2,Thriller
2409,823,6,Drama
2410,824,6,Drama
2411,825,8,Mystery
2412,825,2,Thriller
2413,825,1,Horror
2414,825,6,Drama
2415,826,0,Crime
2416,826,20,Music
2417,826,6,Drama
2418,827,8,Mystery
2419,827,6,Drama
2420,827,3,Comedy
2421,828,0,Crime
2422,828,2,Thriller
2423,828,6,Drama
2424,829,0,Crime
2425,829,15,Family
2426,829,6,Drama
2427,830,6,Drama
2428,830,3,Comedy
2429,831,14,Fantasy
2430,831,1,Horror
2431,831,6,Drama
2432,832,3,Comedy
2433,832,15,Family
2434,832,5,Adventure
2435,833,14,Fantasy
2436,833,15,Family
2437,833,5,Adventure
2438,834,3,Comedy
2439,834,4,Animation
2440,834,5,Adventure
2441,835,0,Crime
2442,835,16,Romance
2443,835,6,Drama
2444,836,16,Romance
2445,836,6,Drama
2446,837,6,Drama
2447,837,8,Mystery
2448,837,2,Thriller
2449,837,7,Action
2450,838,20,Music
2451,838,18,Musical
2452,838,6,Drama
2453,839,0,Crime
2454,839,6,Drama
2455,840,12,War
2456,840,10,History
2457,840,17,Biography
2458,840,6,Drama
2459,841,0,Crime
2460,841,2,Thriller
2461,841,6,Drama
2462,842,6,Drama
2463,842,3,Comedy
2464,843,0,Crime
2465,843,6,Drama
2466,843,3,Comedy
2467,844,3,Comedy
2468,844,15,Family
2469,844,14,Fantasy
2470,844,5,Adventure
2471,845,6,Drama
2472,846,15,Family
2473,846,4,Animation
2474,846,7,Action
2475,846,5,Adventure
2476,847,16,Romance
2477,847,10,History
2478,847,7,Action
2479,847,6,Drama
2480,848,16,Romance
2481,848,6,Drama
2482,849,14,Fantasy
2483,849,15,Family
2484,849,5,Adventure
2485,850,3,Comedy
2486,851,16,Romance
2487,851,6,Drama
2488,851,3,Comedy
2489,852,0,Crime
2490,852,6,Drama
2491,852,2,Thriller
2492,852,7,Action
2493,853,0,Crime
2494,853,6,Drama
2495,853,7,Action
2496,854,6,Drama
2497,854,3,Comedy
2498,855,0,Crime
2499,855,2,Thriller
2500,855,6,Drama
2501,856,8,Mystery
2502,856,1,Horror
2503,856,2,Thriller
2504,857,3,Comedy
2505,858,15,Family
2506,858,4,Animation
2507,858,6,Drama
2508,858,3,Comedy
2509,859,16,Romance
2510,859,3,Comedy
2511,860,1,Horror
2512,860,6,Drama
2513,860,2,Thriller
2514,861,8,Mystery
2515,861,1,Horror
2516,861,6,Drama
2517,862,1,Horror
2518,862,9,Sci-Fi
2519,862,2,Thriller
2520,863,8,Mystery
2521,863,6,Drama
2522,864,2,Thriller
2523,864,7,Action
2524,864,5,Adventure
2525,865,16,Romance
2526,865,6,Drama
2527,866,16,Romance
2528,866,3,Comedy
2529,867,14,Fantasy
2530,867,15,Family
2531,867,5,Adventure
2532,868,3,Comedy
2533,868,15,Family
2534,868,7,Action
2535,868,5,Adventure
2536,869,0,Crime
2537,869,2,Thriller
2538,869,3,Comedy
2539,870,10,History
2540,870,2,Thriller
2541,870,11,Historical
2542,870,6,Drama
2543,871,2,Thriller
2544,871,6,Drama
2545,871,5,Adventure
2546,872,6,Drama
2547,872,3,Comedy
2548,873,3,Comedy
2549,873,6,Drama
2550,873,5,Adventure
2551,874,0,Crime
2552,874,8,Mystery
2553,874,2,Thriller
2554,874,6,Drama
2555,875,0,Crime
2556,875,17,Biography
2557,875,6,Drama
2558,876,3,Comedy
2559,876,15,Family
2560,876,4,Animation
2561,876,5,Adventure
2562,877,19,Sport
2563,877,17,Biography
2564,877,6,Drama
2565,878,0,Crime
2566,878,2,Thriller
2567,878,6,Drama
2568,879,6,Drama
2569,880,16,Romance
2570,880,6,Drama
2571,880,3,Comedy
2572,881,16,Romance
2573,881,6,Drama
2574,881,3,Comedy
2575,882,16,Romance
2576,882,6,Drama
2577,883,9,Sci-Fi
2578,883,7,Action
2579,883,5,Adventure
2580,884,16,Romance
2581,884,6,Drama
2582,884,3,Comedy
2583,885,0,Crime
2584,885,6,Drama
2585,885,7,Action
2586,885,5,Adventure
2587,886,3,Comedy
2588,887,16,Romance
2589,887,3,Comedy
2590,888,15,Family
2591,888,17,Biography
2592,888,6,Drama
2593,889,6,Drama
2594,889,3,Comedy
2595,890,0,Crime
2596,890,6,Drama
2597,890,5,Adventure
2598,891,14,Fantasy
2599,891,1,Horror
2600,891,7,Action
2601,891,5,Adventure
2602,892,3,Comedy
2603,893,18,Musical
2604,893,16,Romance
2605,893,6,Drama
2606,894,1,Horror
2607,894,3,Comedy
2608,895,1,Horror
2609,895,7,Action
2610,895,2,Thriller
2611,896,6,Drama
2612,896,3,Comedy
2613,897,16,Romance
2614,897,15,Family
2615,897,3,Comedy
2616,898,20,Music
2617,898,6,Drama
2618,898,3,Comedy
2619,899,16,Romance
2620,899,6,Drama
2621,900,2,Thriller
2622,900,1,Horror
2623,900,3,Comedy
2624,901,16,Romance
2625,901,3,Comedy
2626,902,1,Horror
2627,902,9,Sci-Fi
2628,902,3,Comedy
2629,903,10,History
2630,903,2,Thriller
2631,903,6,Drama
2632,904,16,Romance
2633,904,8,Mystery
2634,904,6,Drama
2635,905,2,Thriller
2636,905,9,Sci-Fi
2637,905,5,Adventure
2638,906,0,Crime
2639,906,18,Musical
2640,906,1,Horror
2641,906,6,Drama
2642,907,15,Family
2643,907,9,Sci-Fi
2644,907,6,Drama
2645,907,5,Adventure
2646,908,0,Crime
2647,908,16,Romance
2648,908,2,Thriller
2649,908,6,Drama
2650,909,20,Music
2651,909,6,Drama
2652,909,3,Comedy
2653,910,15,Family
2654,910,6,Drama
2655,910,10,History
2656,910,17,Biography
2657,910,19,Sport
2658,911,3,Comedy
2659,911,5,Adventure
2660,912,16,Romance
2661,912,6,Drama
2662,913,3,Comedy
2663,913,4,Animation
2664,913,5,Adventure
2665,914,11,Historical
2666,914,10,History
2667,914,17,Biography
2668,914,6,Drama
2669,915,16,Romance
2670,915,8,Mystery
2671,915,6,Drama
2672,916,0,Crime
2673,916,8,Mystery
2674,916,1,Horror
2675,917,8,Mystery
2676,917,2,Thriller
2677,917,6,Drama
2678,918,16,Romance
2679,918,6,Drama
2680,919,16,Romance
2681,919,6,Drama
2682,919,3,Comedy
2683,920,14,Fantasy
2684,920,7,Action
2685,920,5,Adventure
2686,921,3,Comedy
2687,921,4,Animation
2688,921,5,Adventure
2689,922,2,Thriller
2690,922,1,Horror
2691,922,7,Action
2692,922,5,Adventure
2693,923,0,Crime
2694,923,13,Western
2695,923,6,Drama
2696,924,14,Fantasy
2697,924,9,Sci-Fi
2698,924,5,Adventure
2699,925,11,Historical
2700,925,10,History
2701,925,17,Biography
2702,925,6,Drama
2703,926,18,Musical
2704,926,3,Comedy
2705,927,0,Crime
2706,927,2,Thriller
2707,927,6,Drama
2708,928,6,Drama
2709,928,7,Action
2710,928,5,Adventure
2711,929,9,Sci-Fi
2712,929,7,Action
2713,929,5,Adventure
2714,930,0,Crime
2715,930,19,Sport
2716,930,3,Comedy
2717,931,17,Biography
2718,931,6,Drama
2719,932,16,Romance
2720,932,14,Fantasy
2721,932,3,Comedy
2722,933,0,Crime
2723,933,14,Fantasy
2724,933,6,Drama
2725,934,16,Romance
2726,934,6,Drama
2727,935,6,Drama
2728,936,1,Horror
2729,937,7,Action
2730,937,3,Comedy
2731,938,17,Biography
2732,938,6,Drama
2733,938,5,Adventure
2734,939,16,Romance
2735,939,6,Drama
2736,939,3,Comedy
2737,940,19,Sport
2738,940,6,Drama
2739,941,14,Fantasy
2740,941,9,Sci-Fi
2741,941,7,Action
2742,941,5,Adventure
2743,942,0,Crime
2744,942,2,Thriller
2745,942,6,Drama
2746,943,16,Romance
2747,943,6,Drama
2748,943,3,Comedy
2749,944,9,Sci-Fi
2750,944,7,Action
2751,944,5,Adventure
2752,945,0,Crime
2753,945,7,Action
2754,945,5,Adventure
2755,946,19,Sport
2756,946,17,Biography
2757,946,6,Drama
2758,946,5,Adventure
2759,947,8,Mystery
2760,947,2,Thriller
2761,947,6,Drama
2762,948,2,Thriller
2763,948,6,Drama
2764,949,16,Romance
2765,949,6,Drama
2766,949,3,Comedy
2767,950,16,Romance
2768,950,14,Fantasy
2769,950,3,Comedy
2770,951,16,Romance
2771,951,6,Drama
2772,952,3,Comedy
2773,952,9,Sci-Fi
2774,952,5,Adventure
2775,953,16,Romance
2776,953,3,Comedy
2777,954,14,Fantasy
2778,954,2,Thriller
2779,954,6,Drama
2780,955,3,Comedy
2781,955,4,Animation
2782,955,5,Adventure
2783,956,20,Music
2784,956,17,Biography
2785,956,6,Drama
2786,957,16,Romance
2787,957,7,Action
2788,957,3,Comedy
2789,957,22,Documentary
2790,957,5,Adventure
2791,958,14,Fantasy
2792,958,9,Sci-Fi
2793,958,7,Action
2794,958,5,Adventure
2795,959,3,Comedy
2796,960,16,Romance
2797,960,9,Sci-Fi
2798,960,6,Drama
2799,961,14,Fantasy
2800,961,1,Horror
2801,961,7,Action
2802,961,3,Comedy
2803,962,20,Music
2804,962,17,Biography
2805,962,6,Drama
2806,963,0,Crime
2807,963,7,Action
2808,963,3,Comedy
2809,964,15,Family
2810,964,4,Animation
2811,964,5,Adventure
2812,965,2,Thriller
2813,965,9,Sci-Fi
2814,965,6,Drama
2815,966,20,Music
2816,966,17,Biography
2817,966,6,Drama
2818,967,8,Mystery
2819,967,2,Thriller
2820,967,6,Drama
2821,968,8,Mystery
2822,968,1,Horror
2823,968,2,Thriller
2824,969,16,Romance
2825,969,6,Drama
2826,970,0,Crime
2827,970,2,Thriller
2828,970,6,Drama
2829,971,10,History
2830,971,17,Biography
2831,971,6,Drama
2832,972,16,Romance
2833,972,14,Fantasy
2834,972,3,Comedy
2835,973,15,Family
2836,973,7,Action
2837,973,5,Adventure
2838,974,0,Crime
2839,974,6,Drama
2840,974,9,Sci-Fi
2841,974,7,Action
2842,975,8,Mystery
2843,975,2,Thriller
2844,975,6,Drama
2845,976,6,Drama
2846,976,12,War
2847,976,7,Action
2848,977,6,Drama
2849,977,3,Comedy
2850,978,16,Romance
2851,978,6,Drama
2852,979,3,Comedy
2853,979,15,Family
2854,979,4,Animation
2855,979,5,Adventure
2856,980,3,Comedy
2857,980,4,Animation
2858,980,5,Adventure
2859,981,0,Crime
2860,981,8,Mystery
2861,981,3,Comedy
2862,982,0,Crime
2863,982,6,Drama
2864,983,6,Drama
2865,984,16,Romance
2866,984,6,Drama
2867,984,3,Comedy
2868,985,16,Romance
2869,985,4,Animation
2870,985,23,Anime
2871,985,6,Drama
2872,986,16,Romance
2873,986,6,Drama
2874,987,18,Musical
2875,987,16,Romance
2876,987,15,Family
2877,987,6,Drama
2878,988,1,Horror
2879,988,9,Sci-Fi
2880,988,7,Action
2881,989,8,Mystery
2882,989,2,Thriller
2883,989,9,Sci-Fi
2884,989,6,Drama
2885,990,6,Drama
2886,990,2,Thriller
2887,990,7,Action
2888,991,16,Romance
2889,991,6,Drama
2890,992,3,Comedy
2891,993,0,Crime
2892,993,2,Thriller
2893,993,3,Comedy
2894,994,6,Drama
2895,994,19,Sport
2896,994,7,Action
2897,995,6,Drama
2898,996,0,Crime
2899,996,6,Drama
2900,996,5,Adventure
2901,997,0,Crime
2902,997,6,Drama
2903,997,3,Comedy
2904,998,8,Mystery
2905,998,1,Horror
2906,998,2,Thriller
2907,999,13,Western
2908,999,7,Action
2909,999,5,Adventure
2910,1000,0,Crime
2911,1000,6,Drama
2912,1000,7,Action
2913,1001,0,Crime
2914,1001,2,Thriller
2915,1001,7,Action
2916,1001,6,Drama
2917,1002,16,Romance
2918,1002,6,Drama
2919,1003,20,Music
2920,1003,6,Drama
2921,1003,3,Comedy
2922,1004,16,Romance
2923,1004,6,Drama
2924,1005,4,Animation
2925,1005,23,Anime
2926,1005,6,Drama
2927,1005,9,Sci-Fi
2928,1005,7,Action
2929,1006,0,Crime
2930,1006,8,Mystery
2931,1006,6,Drama
2932,1007,8,Mystery
2933,1007,9,Sci-Fi
2934,1007,7,Action
2935,1007,5,Adventure
2936,1008,16,Romance
2937,1008,17,Biography
2938,1008,6,Drama
2939,1009,6,Drama
2940,1010,20,Music
2941,1010,17,Biography
2942,1010,6,Drama
2943,1011,6,Drama
2944,1012,12,War
2945,1012,7,Action
2946,1012,17,Biography
2947,1012,6,Drama
2948,1013,1,Horror
2949,1013,2,Thriller
2950,1014,0,Crime
2951,1014,6,Drama
2952,1015,6,Drama
2953,1015,3,Comedy
2954,1016,0,Crime
2955,1016,7,Action
2956,1016,3,Comedy
2957,1017,6,Drama
2958,1017,3,Comedy
2959,1018,0,Crime
2960,1018,2,Thriller
2961,1018,6,Drama
2962,1019,6,Drama
2963,1020,0,Crime
2964,1020,17,Biography
2965,1020,6,Drama
